42.85699844,1000,53.2480011
46.42900085,1000,55.43600082
50,1000,57.08300018
-50,1010,5.052000046
-50,1010,5.052000046
-46.42900085,1010,6.644000053
-42.85699844,1010,8.236000061
-39.2859993,1010,9.828000069
-35.7140007,1010,11.41899967
-32.14300156,1010,13.01099968
-28.57099915,1010,14.60299969
-25,1010,16.29700089
-21.42900085,1010,18
-17.85700035,1010,19.37199974
-14.28600025,1010,20.6970005
-10.71399975,1010,22.02199936
-7.143000126,1010,23.27199936
-3.571000099,1010,24.48999977
0,1010,25.70899963
3.571000099,1010,26.9279995
7.143000126,1010,29.30500031
10.71399975,1010,32.97100067
14.28600025,1010,36.63600159
17.85700035,1010,40.11800003
21.42900085,1010,42.99399948
25,1010,45.16699982
28.57099915,1010,47.34000015
32.14300156,1010,49.51300049
35.7140007,1010,51.68600082
39.2859993,1010,53.85900116
42.85699844,1010,56.0320015
46.42900085,1010,58.20500183
50,1010,60.0929985
-50,1020,7.026000023
-50,1020,7.026000023
-46.42900085,1020,8.607999802
-42.85699844,1020,10.18999958
-39.2859993,1020,11.77200031
-35.7140007,1020,12.99600029
-32.14300156,1020,14.18900013
-28.57099915,1020,15.38300037
-25,1020,16.57699966
-21.42900085,1020,18.63599968
-17.85700035,1020,20.05400085
-14.28600025,1020,21.27000046
-10.71399975,1020,22.48500061
-7.143000126,1020,23.70100021
-3.571000099,1020,24.91699982
0,1020,26.13199997
3.571000099,1020,27.56800079
7.143000126,1020,31.22299957
10.71399975,1020,34.87799835
14.28600025,1020,38.06800079
17.85700035,1020,41
21.42900085,1020,43.93299866
25,1020,46.86500168
28.57099915,1020,49.79700089
32.14300156,1020,52.41699982
35.7140007,1020,54.57500076
39.2859993,1020,56.73199844
42.85699844,1020,58.88999939
46.42900085,1020,61.04800034
50,1020,63.15800095
-50,1030,6.211999893
-50,1030,6.211999893
-46.42900085,1030,7.413000107
-42.85699844,1030,8.61400032
-39.2859993,1030,9.81499958
-35.7140007,1030,11.01599979
-32.14300156,1030,12.21700001
-28.57099915,1030,13.41800022
-25,1030,14.61900043
-21.42900085,1030,16.5510006
-17.85700035,1030,19.375
-14.28600025,1030,21.75
-10.71399975,1030,22.96199989
-7.143000126,1030,24.17499924
-3.571000099,1030,25.38699913
0,1030,26.59900093
3.571000099,1030,29.62599945
7.143000126,1030,33.20700073
10.71399975,1030,36.13299942
14.28600025,1030,39.05899811
17.85700035,1030,41.98600006
21.42900085,1030,44.91199875
25,1030,47.83800125
28.57099915,1030,50.76499939
32.14300156,1030,53.69100189
35.7140007,1030,56.61700058
39.2859993,1030,59.54399872
42.85699844,1030,61.82099915
46.42900085,1030,63.96300125
50,1030,66.10500336
-50,1040,4.249000072
-50,1040,4.249000072
-46.42900085,1040,5.456999779
-42.85699844,1040,6.664999962
-39.2859993,1040,7.873000145
-35.7140007,1040,9.081999779
-32.14300156,1040,10.28999996
-28.57099915,1040,11.49800014
-25,1040,12.70600033
-21.42900085,1040,14.5710001
-17.85700035,1040,17.40299988
-14.28600025,1040,20.23500061
-10.71399975,1040,23.06599998
-7.143000126,1040,24.69199944
-3.571000099,1040,25.90099907
0,1040,28.18199921
3.571000099,1040,31.39500046
7.143000126,1040,34.31399918
10.71399975,1040,37.23400116
14.28600025,1040,40.15399933
17.85700035,1040,43.07400131
21.42900085,1040,45.99399948
25,1040,48.91400146
28.57099915,1040,51.83300018
32.14300156,1040,54.75299835
35.7140007,1040,57.67300034
39.2859993,1040,60.5929985
42.85699844,1040,63.51300049
46.42900085,1040,66.43299866
50,1040,69.07700348
-50,1050,2.21600008
-50,1050,2.21600008
-46.42900085,1050,3.45600009
-42.85699844,1050,4.695000172
-39.2859993,1050,5.934999943
-35.7140007,1050,7.173999786
-32.14300156,1050,8.407999992
-28.57099915,1050,9.623000145
-25,1050,10.8380003
-21.42900085,1050,12.69499969
-17.85700035,1050,15.5340004
-14.28600025,1050,18.37299919
-10.71399975,1050,21.21199989
-7.143000126,1050,24.0510006
-3.571000099,1050,26.78700066
0,1050,29.70000076
3.571000099,1050,32.53300095
7.143000126,1050,35.36600113
10.71399975,1050,38.19800186
14.28600025,1050,41.03099823
17.85700035,1050,43.86299896
21.42900085,1050,46.69499969
25,1050,49.52799988
28.57099915,1050,52.36000061
32.14300156,1050,55.19200134
35.7140007,1050,58.02500153
39.2859993,1050,60.85699844
42.85699844,1050,63.68999863
46.42900085,1050,66.52200317
50,1050,69.35399628
-50,1060,0.1689999998
-50,1060,0.1689999998
-46.42900085,1060,1.416000009
-42.85699844,1060,2.663000107
-39.2859993,1060,3.910000086
-35.7140007,1060,5.157000065
-32.14300156,1060,6.403999805
-28.57099915,1060,8.545999527
-25,1060,11.11800003
-21.42900085,1060,12.18000031
-17.85700035,1060,14.10599995
-14.28600025,1060,16.98399925
-10.71399975,1060,19.86199951
-7.143000126,1060,22.74099922
-3.571000099,1060,25.61899948
0,1060,28.47999954
3.571000099,1060,31.31699944
7.143000126,1060,34.15299988
10.71399975,1060,36.99000168
14.28600025,1060,39.82699966
17.85700035,1060,42.6629982
21.42900085,1060,45.5
25,1060,48.3370018
28.57099915,1060,51.17300034
32.14300156,1060,54.00999832
35.7140007,1060,56.84600067
39.2859993,1060,59.68299866
42.85699844,1060,62.52000046
46.42900085,1060,64.6289978
50,1060,65.60099792
-50,1070,-1.83099997
-50,1070,-1.83099997
-46.42900085,1070,-0.5770000219
-42.85699844,1070,1.504999995
-39.2859993,1070,4.061999798
-35.7140007,1070,6.618999958
-32.14300156,1070,9.175999641
-28.57099915,1070,11.73200035
-25,1070,12.82999992
-21.42900085,1070,13.63199997
-17.85700035,1070,14.96800041
-14.28600025,1070,16.41600037
-10.71399975,1070,18.69799995
-7.143000126,1070,21.57999992
-3.571000099,1070,24.46299934
0,1070,27.34499931
3.571000099,1070,30.20100021
7.143000126,1070,33.04199982
10.71399975,1070,35.88199997
14.28600025,1070,38.72299957
17.85700035,1070,41.56299973
21.42900085,1070,44.40399933
25,1070,47.24399948
28.57099915,1070,50.08399963
32.14300156,1070,52.92499924
35.7140007,1070,55.76499939
39.2859993,1070,58.60599899
42.85699844,1070,59.68299866
46.42900085,1070,60.67399979
50,1070,61.66500092
-50,1080,-0.2319999933
-50,1080,-0.2319999933
-46.42900085,1080,2.309000015
-42.85699844,1080,4.849999905
-39.2859993,1080,7.390999794
-35.7140007,1080,9.93200016
-32.14300156,1080,12.47299957
-28.57099915,1080,13.64099979
-25,1080,14.43400002
-21.42900085,1080,15.22700024
-17.85700035,1080,16.35499954
-14.28600025,1080,17.79500008
-10.71399975,1080,19.23500061
-7.143000126,1080,20.67499924
-3.571000099,1080,23.40999985
0,1080,26.29599953
3.571000099,1080,29.18199921
7.143000126,1080,32.03099823
10.71399975,1080,34.875
14.28600025,1080,37.71900177
17.85700035,1080,40.56299973
21.42900085,1080,43.40599823
25,1080,46.25
28.57099915,1080,49.09400177
32.14300156,1080,51.93799973
35.7140007,1080,53.72700119
39.2859993,1080,54.73600006
42.85699844,1080,55.74399948
46.42900085,1080,56.75299835
50,1080,57.76100159
-50,1090,3.240999937
-50,1090,3.240999937
-46.42900085,1090,5.765999794
-42.85699844,1090,8.291000366
-39.2859993,1090,10.81599998
-35.7140007,1090,13.3409996
-32.14300156,1090,14.49800014
-28.57099915,1090,15.28299999
-25,1090,16.06699944
-21.42900085,1090,16.85099983
-17.85700035,1090,17.79400063
-14.28600025,1090,19.22699928
-10.71399975,1090,20.6590004
-7.143000126,1090,22.0909996
-3.571000099,1090,23.52300072
0,1090,25.35099983
3.571000099,1090,28.23900032
7.143000126,1090,31.12199974
10.71399975,1090,33.96900177
14.28600025,1090,36.81499863
17.85700035,1090,39.66199875
21.42900085,1090,42.50799942
25,1090,45.35499954
28.57099915,1090,47.73500061
32.14300156,1090,48.76100159
35.7140007,1090,49.78699875
39.2859993,1090,50.81299973
42.85699844,1090,51.8390007
46.42900085,1090,52.86500168
50,1090,53.89099884
-50,1100,6.811999798
-50,1100,6.811999798
-46.42900085,1100,9.319999695
-42.85699844,1100,11.82800007
-39.2859993,1100,14.33600044
-35.7140007,1100,15.40200043
-32.14300156,1100,16.1779995
-28.57099915,1100,16.95299911
-25,1100,17.72900009
-21.42900085,1100,18.50499916
-17.85700035,1100,19.28700066
-14.28600025,1100,20.71100044
-10.71399975,1100,22.13500023
-7.143000126,1100,23.55900002
-3.571000099,1100,24.9829998
0,1100,26.40800095
3.571000099,1100,27.83200073
7.143000126,1100,30.29199982
10.71399975,1100,33.1629982
14.28600025,1100,36.01200104
17.85700035,1100,38.86100006
21.42900085,1100,41.70999908
25,1100,42.75299835
28.57099915,1100,43.79600143
32.14300156,1100,44.84000015
35.7140007,1100,45.88299942
39.2859993,1100,46.92599869
42.85699844,1100,47.97000122
46.42900085,1100,49.01300049
50,1100,50.05599976
-50,1110,10.18700027
-50,1110,10.18700027
-46.42900085,1110,12.96899986
-42.85699844,1110,15.46000004
-39.2859993,1110,16.35199928
-35.7140007,1110,17.11899948
-32.14300156,1110,17.88599968
-28.57099915,1110,18.65299988
-25,1110,19.42000008
-21.42900085,1110,20.18700027
-17.85700035,1110,20.95299911
-14.28600025,1110,22.24699974
-10.71399975,1110,23.66300011
-7.143000126,1110,25.07900047
-3.571000099,1110,26.49500084
0,1110,27.9109993
3.571000099,1110,29.32699966
7.143000126,1110,30.74300003
10.71399975,1110,32.45100021
14.28600025,1110,35.30899811
17.85700035,1110,36.7120018
21.42900085,1110,37.77199936
25,1110,38.83300018
28.57099915,1110,39.89300156
32.14300156,1110,40.95399857
35.7140007,1110,42.39500046
39.2859993,1110,43.84000015
42.85699844,1110,45.28499985
46.42900085,1110,46.72999954
50,1110,48.17599869
-50,1120,12.18700027
-50,1120,12.18700027
-46.42900085,1120,14.34000015
-42.85699844,1120,16.49200058
-39.2859993,1120,17.55900002
-35.7140007,1120,18.45299911
-32.14300156,1120,19.34600067
-28.57099915,1120,20.23900032
-25,1120,21.13299942
-21.42900085,1120,21.89699936
-17.85700035,1120,22.65500069
-14.28600025,1120,23.83499908
-10.71399975,1120,25.24300003
-7.143000126,1120,26.64299965
-3.571000099,1120,28.02300072
0,1120,29.40200043
3.571000099,1120,30.78199959
7.143000126,1120,32.16199875
10.71399975,1120,33.54199982
14.28600025,1120,34.92900085
17.85700035,1120,36.36800003
21.42900085,1120,37.80599976
25,1120,39.24399948
28.57099915,1120,40.68199921
32.14300156,1120,42.11999893
35.7140007,1120,43.55799866
39.2859993,1120,44.99700165
42.85699844,1120,46.43500137
46.42900085,1120,47.8730011
50,1120,49.31100082
-50,1130,11.17700005
-50,1130,11.17700005
-46.42900085,1130,13.33300018
-42.85699844,1130,15.48799992
-39.2859993,1130,17.64299965
-35.7140007,1130,18.83300018
-32.14300156,1130,19.72400093
-28.57099915,1130,20.61400032
-25,1130,21.50499916
-21.42900085,1130,22.39500046
-17.85700035,1130,23.36700058
-14.28600025,1130,24.92700005
-10.71399975,1130,26.48699951
-7.143000126,1130,27.98699951
-3.571000099,1130,29.35899925
0,1130,30.7310009
3.571000099,1130,32.10400009
7.143000126,1130,33.47600174
10.71399975,1130,34.84899902
14.28600025,1130,36.22100067
17.85700035,1130,37.61600113
21.42900085,1130,39.04700089
25,1130,40.47800064
28.57099915,1130,41.9090004
32.14300156,1130,43.34000015
35.7140007,1130,44.77099991
39.2859993,1130,46.20199966
42.85699844,1130,47.63299942
46.42900085,1130,49.06399918
50,1130,49.96500015
-50,1140,10.25
-50,1140,10.25
-46.42900085,1140,12.40799999
-42.85699844,1140,14.56599998
-39.2859993,1140,16.72400093
-35.7140007,1140,18.88199997
-32.14300156,1140,20.13500023
-28.57099915,1140,21.02199936
-25,1140,21.9090004
-21.42900085,1140,22.79700089
-17.85700035,1140,24.22800064
-14.28600025,1140,25.78300095
-10.71399975,1140,27.33799934
-7.143000126,1140,28.89299965
-3.571000099,1140,30.44799995
0,1140,32.00299835
3.571000099,1140,33.47499847
7.143000126,1140,34.8390007
10.71399975,1140,36.20399857
14.28600025,1140,37.56900024
17.85700035,1140,38.93399811
21.42900085,1140,40.3390007
25,1140,41.76200104
28.57099915,1140,43.18600082
32.14300156,1140,44.60900116
35.7140007,1140,46.03300095
39.2859993,1140,47.45600128
42.85699844,1140,48.4469986
46.42900085,1140,49.29999924
50,1140,50.15399933
-50,1150,10.02900028
-50,1150,10.02900028
-46.42900085,1150,11.72200012
-42.85699844,1150,13.72500038
-39.2859993,1150,15.88599968
-35.7140007,1150,18.04599953
-32.14300156,1150,20.20599937
-28.57099915,1150,21.46299934
-25,1150,22.34700012
-21.42900085,1150,23.59700012
-17.85700035,1150,25.14599991
-14.28600025,1150,26.69599915
-10.71399975,1150,28.24500084
-7.143000126,1150,29.79500008
-3.571000099,1150,31.34399986
0,1150,32.89400101
3.571000099,1150,34.44300079
7.143000126,1150,35.99300003
10.71399975,1150,37.54199982
14.28600025,1150,38.96500015
17.85700035,1150,40.3219986
21.42900085,1150,41.68000031
25,1150,43.09600067
28.57099915,1150,44.51200104
32.14300156,1150,45.9280014
35.7140007,1150,46.96699905
39.2859993,1150,47.81800079
42.85699844,1150,48.66899872
46.42900085,1150,49.52000046
50,1150,50.37099838
-50,1160,11.25300026
-50,1160,11.25300026
-46.42900085,1160,12.93999958
-42.85699844,1160,14.62699986
-39.2859993,1160,16.31299973
-35.7140007,1160,18
-32.14300156,1160,19.68600082
-28.57099915,1160,21.61599922
-25,1160,23.03300095
-21.42900085,1160,24.57699966
-17.85700035,1160,26.12100029
-14.28600025,1160,27.66500092
-10.71399975,1160,29.20899963
-7.143000126,1160,30.75300026
-3.571000099,1160,32.29700089
0,1160,33.84000015
3.571000099,1160,35.38399887
7.143000126,1160,36.9280014
10.71399975,1160,38.47200012
14.28600025,1160,40.01599884
17.85700035,1160,41.56000137
21.42900085,1160,43.10400009
25,1160,44.47900009
28.57099915,1160,45.52700043
32.14300156,1160,46.375
35.7140007,1160,47.22299957
39.2859993,1160,47.95800018
42.85699844,1160,48.40200043
46.42900085,1160,48.84500122
50,1160,49.28900146
-50,1170,12.54199982
-50,1170,12.54199982
-46.42900085,1170,14.22200012
-42.85699844,1170,15.90100002
-39.2859993,1170,17.58099937
-35.7140007,1170,19.26099968
-32.14300156,1170,20.74399948
-28.57099915,1170,21.64800072
-25,1170,22.5529995
-21.42900085,1170,23.45700073
-17.85700035,1170,24.7859993
-14.28600025,1170,26.34399986
-10.71399975,1170,27.90200043
-7.143000126,1170,29.46100044
-3.571000099,1170,31.0189991
0,1170,32.57699966
3.571000099,1170,34.13499832
7.143000126,1170,35.69300079
10.71399975,1170,37.2519989
14.28600025,1170,38.81000137
17.85700035,1170,40.36800003
21.42900085,1170,41.92599869
25,1170,41
28.57099915,1170,41.1969986
32.14300156,1170,41.72100067
35.7140007,1170,42.24499893
39.2859993,1170,42.76800156
42.85699844,1170,43.29199982
46.42900085,1170,43.77500153
50,1170,44.24200058
-50,1180,13.89400005
-50,1180,13.89400005
-46.42900085,1180,15.56700039
-42.85699844,1180,17.23999977
-39.2859993,1180,18.43400002
-35.7140007,1180,19.3390007
-32.14300156,1180,20.24500084
-28.57099915,1180,21.14999962
-25,1180,22.05599976
-21.42900085,1180,22.96100044
-17.85700035,1180,23.86700058
-14.28600025,1180,24.77199936
-10.71399975,1180,25.84000015
-7.143000126,1180,27.40600014
-3.571000099,1180,28.97299957
0,1180,30.53899956
3.571000099,1180,32.10499954
7.143000126,1180,33.67100143
10.71399975,1180,35.23699951
14.28600025,1180,36.80400085
17.85700035,1180,38.36999893
21.42900085,1180,37.43000031
25,1180,36.31399918
28.57099915,1180,35.5870018
32.14300156,1180,36.13600159
35.7140007,1180,36.68500137
39.2859993,1180,37.23500061
42.85699844,1180,37.7840004
46.42900085,1180,38.33300018
50,1180,38.88199997
-50,1190,15.24800014
-50,1190,15.24800014
-46.42900085,1190,16.15500069
-42.85699844,1190,17.06100082
-39.2859993,1190,17.96699905
-35.7140007,1190,18.87299919
-32.14300156,1190,19.77899933
-28.57099915,1190,20.68600082
-25,1190,21.59199905
-21.42900085,1190,22.49799919
-17.85700035,1190,23.40399933
-14.28600025,1190,24.31100082
-10.71399975,1190,25.21699905
-7.143000126,1190,26.12299919
-3.571000099,1190,27.02899933
0,1190,28.55699921
3.571000099,1190,30.13100052
7.143000126,1190,31.70499992
10.71399975,1190,33.27899933
14.28600025,1190,34.85300064
17.85700035,1190,33.77899933
21.42900085,1190,32.68399811
25,1190,31.59000015
28.57099915,1190,30.49500084
32.14300156,1190,30.57099915
35.7140007,1190,31.14500046
39.2859993,1190,31.71899986
42.85699844,1190,32.29399872
46.42900085,1190,32.86800003
50,1190,33.44200134
-50,1200,10.91800022
-50,1200,10.91800022
-46.42900085,1200,12.17599964
-42.85699844,1200,13.43400002
-39.2859993,1200,14.69200039
-35.7140007,1200,15.94999981
-32.14300156,1200,17.20800018
-28.57099915,1200,18.4659996
-25,1200,19.72400093
-21.42900085,1200,20.98200035
-17.85700035,1200,22.23999977
-14.28600025,1200,23.49799919
-10.71399975,1200,24.75600052
-7.143000126,1200,25.69599915
-3.571000099,1200,26.60300064
0,1200,27.51000023
3.571000099,1200,28.41600037
7.143000126,1200,29.79400063
10.71399975,1200,31.12100029
14.28600025,1200,30.04700089
17.85700035,1200,28.97400093
21.42900085,1200,27.90099907
25,1200,26.82699966
28.57099915,1200,25.75399971
32.14300156,1200,25.02499962
35.7140007,1200,25.625
39.2859993,1200,26.22400093
42.85699844,1200,26.82299995
46.42900085,1200,27.42300034
50,1200,28.02199936
-50,1210,6.418000221
-50,1210,6.418000221
-46.42900085,1210,7.693999767
-42.85699844,1210,8.970000267
-39.2859993,1210,10.24600029
-35.7140007,1210,11.52200031
-32.14300156,1210,12.79899979
-28.57099915,1210,14.07499981
-25,1210,15.35099983
-21.42900085,1210,16.62700081
-17.85700035,1210,17.90299988
-14.28600025,1210,19.17900085
-10.71399975,1210,20.45499992
-7.143000126,1210,21.7310009
-3.571000099,1210,22.98999977
0,1210,24.21800041
3.571000099,1210,25.44599915
7.143000126,1210,26.48699951
10.71399975,1210,25.62700081
14.28600025,1210,24.76600075
17.85700035,1210,23.90600014
21.42900085,1210,23.04500008
25,1210,22.02799988
28.57099915,1210,20.97599983
32.14300156,1210,19.92300034
35.7140007,1210,20.125
39.2859993,1210,20.74900055
42.85699844,1210,21.37299919
46.42900085,1210,23.45999908
50,1210,25.58600044
-50,1220,1.967000008
-50,1220,1.967000008
-46.42900085,1220,3.260999918
-42.85699844,1220,4.554999828
-39.2859993,1220,5.848999977
-35.7140007,1220,7.143000126
-32.14300156,1220,8.437000275
-28.57099915,1220,9.68900013
-25,1220,10.93599987
-21.42900085,1220,12.18299961
-17.85700035,1220,13.43099976
-14.28600025,1220,14.67800045
-10.71399975,1220,15.92599964
-7.143000126,1220,17.17300034
-3.571000099,1220,18.42000008
0,1220,19.66799927
3.571000099,1220,20.91500092
7.143000126,1220,20.12599945
10.71399975,1220,19.29299927
14.28600025,1220,18.46100044
17.85700035,1220,17.62800026
21.42900085,1220,16.79599953
25,1220,15.96399975
28.57099915,1220,16.48900032
32.14300156,1220,18.31599998
35.7140007,1220,19.99200058
39.2859993,1220,21.68000031
42.85699844,1220,23.87199974
46.42900085,1220,26.06299973
50,1220,28.25499916
-50,1230,-2.279999971
-50,1230,-2.279999971
-46.42900085,1230,-1.304999948
-42.85699844,1230,-0.03799999878
-39.2859993,1230,1.228000045
-35.7140007,1230,2.494999886
-32.14300156,1230,3.762000084
-28.57099915,1230,5.027999878
-25,1230,6.295000076
-21.42900085,1230,7.561999798
-17.85700035,1230,8.828000069
-14.28600025,1230,10.09500027
-10.71399975,1230,11.36200047
-7.143000126,1230,12.62800026
-3.571000099,1230,13.89500046
0,1230,15.1619997
3.571000099,1230,14.53899956
7.143000126,1230,13.73499966
10.71399975,1230,12.93000031
14.28600025,1230,12.77299976
17.85700035,1230,14.58199978
21.42900085,1230,16.39100075
25,1230,18.20000076
28.57099915,1230,20.00900078
32.14300156,1230,21.81800079
35.7140007,1230,23.55800056
39.2859993,1230,25.00200081
42.85699844,1230,26.44599915
46.42900085,1230,27.95599937
50,1230,30.13699913
-50,1240,-2.901000023
-50,1240,-2.901000023
-46.42900085,1240,-2.559999943
-42.85699844,1240,-1.633000016
-39.2859993,1240,-0.7059999704
-35.7140007,1240,0.2199999988
-32.14300156,1240,1.146999955
-28.57099915,1240,2.073999882
-25,1240,3
-21.42900085,1240,3.927000046
-17.85700035,1240,4.854000092
-14.28600025,1240,5.78000021
-10.71399975,1240,6.843999863
-7.143000126,1240,8.130000114
-3.571000099,1240,9.416000366
0,1240,9.267999649
3.571000099,1240,11.05900002
7.143000126,1240,12.84899998
10.71399975,1240,14.64000034
14.28600025,1240,16.43000031
17.85700035,1240,18.22100067
21.42900085,1240,20.01099968
25,1240,21.80200005
28.57099915,1240,23.59199905
32.14300156,1240,25.38299942
35.7140007,1240,27.17399979
39.2859993,1240,28.59900093
42.85699844,1240,30.02499962
46.42900085,1240,31.45000076
50,1240,32.875
-50,1250,-1.146999955
-50,1250,-1.146999955
-46.42900085,1250,-2.085999966
-42.85699844,1250,-2.367000103
-39.2859993,1250,-1.378000021
-35.7140007,1250,-0.3899999857
-32.14300156,1250,0.59799999
-28.57099915,1250,1.585999966
-25,1250,2.573999882
-21.42900085,1250,3.562000036
-17.85700035,1250,4.550000191
-14.28600025,1250,5.538000107
-10.71399975,1250,6.809000015
-7.143000126,1250,8.739999771
-3.571000099,1250,10.67099953
0,1250,12.60200024
3.571000099,1250,14.53299999
7.143000126,1250,16.4640007
10.71399975,1250,18.37800026
14.28600025,1250,20.14999962
17.85700035,1250,21.92200089
21.42900085,1250,23.69400024
25,1250,25.4659996
28.57099915,1250,27.23800087
32.14300156,1250,29.00900078
35.7140007,1250,30.78100014
39.2859993,1250,32.24499893
42.85699844,1250,33.65100098
46.42900085,1250,35.05699921
50,1250,36.4640007
-50,1260,2.907999992
-50,1260,2.907999992
-46.42900085,1260,1.981999993
